file_path,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,label
data/audio/audio_speech_actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,-712.2363,48.604145,-0.80552393,17.317318,-1.003547,3.3518784,-11.279218,3.2805364,-13.935434,-2.094264,-1.0699123,-3.7842462,-2.5010855,-2.2787337,-4.4023056,-0.51934075,-2.253037,-3.3045592,-2.0876133,-1.2460173,-2.5381417,-0.2541335,-4.322293,1.2313765,-2.460342,-0.09904849,-2.9465573,2.5879755,2.4840286,2.6456027,1.4768147,3.641671,1.1923987,2.2926445,1.9469345,0.81320107,1.7320033,2.4326248,2.4731963,2.3529072,sad
data/audio/audio_speech_actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,-702.1876,53.13882,4.2449684,18.424067,-1.1372042,5.611201,-9.737691,2.627494,-13.522017,-1.7688135,-2.0758326,-5.17866,-1.913599,-3.2094977,-2.790062,-1.6874372,-1.8937738,-2.7498877,-2.326509,-1.8556769,-2.8524656,0.4273111,-4.5928617,0.69485354,-3.3746598,-0.98715174,-2.2379673,1.2251135,2.3038957,1.6639909,1.3569659,3.3768756,1.3818963,1.6506412,1.9872025,0.3995791,1.6421201,1.5855496,2.9960628,3.517519,sad
data/audio/audio_speech_actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,-656.0705,47.953396,-8.494379,9.619265,-4.34209,-1.3159221,-11.532947,-0.17502621,-14.9651575,-4.890008,-2.6845467,-4.111731,-2.604222,-1.9207993,-4.1322327,-3.7824035,-3.2103992,-1.294547,-5.9964056,-2.308338,-2.5826712,0.079582274,-1.582896,0.5728635,0.2726306,-0.45320746,-1.1749725,1.2171872,1.7146549,1.7830511,2.8240237,3.6609066,2.2743928,1.1697934,-0.3118184,-0.33912447,-1.258268,-1.0347905,-0.3189306,-0.518185,sad
data/audio/audio_speech_actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,-699.65625,58.715607,-9.147858,10.718531,-1.0751355,0.9471877,-10.783718,-0.935175,-11.653315,-5.556725,-2.42118,-1.5437603,-3.5009356,-2.4046903,-2.1088314,-3.252038,-1.36963,0.607437,-4.8629947,-3.5907679,-1.4929762,0.10956052,-2.173378,-0.4538334,1.2057521,1.1764175,-0.053564586,2.374851,0.9025257,0.9984422,0.8267066,0.7676357,0.07709311,0.7961905,-0.05179096,-0.254526,1.1226243,0.86596847,1.934098,1.9947546,sad
data/audio/audio_speech_actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,-643.95154,50.93908,-7.256976,6.9210095,-3.4186487,-3.5157201,-13.030896,-2.448693,-15.380572,-7.35546,-3.8848517,-5.632603,-5.6736293,-3.3446453,-2.9093952,-5.7064323,-3.5215948,-2.4998817,-4.520185,-3.2974925,-4.573388,-0.971386,-3.98369,-0.79115874,-0.12075903,1.0389193,1.7035252,3.524058,3.470815,3.8559499,4.868842,4.4600124,2.9524088,2.4781072,-0.077410094,0.2054613,0.19054729,0.45969883,1.088686,0.27295208,sad
data/audio/audio_speech_actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,-612.4762,52.518757,-16.488115,6.2435584,-1.9437565,-3.7030082,-20.615383,-1.312179,-15.851131,-13.3435955,-1.6329156,-5.708754,-10.783426,-2.409796,-1.8329401,-8.204552,-4.706751,-2.5478065,-8.518912,-2.708613,-3.931542,-1.0456136,-1.7316821,0.67041844,3.7495377,3.9940832,2.9718738,6.749201,4.765704,3.0911431,2.0118217,-0.748467,0.08769009,0.3478467,-1.5911702,-0.31411773,-0.46573627,-0.8115677,-0.7862511,-0.9149487,sad
data/audio/audio_speech_actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,-621.2703,45.31814,-9.525034,7.812758,-5.353625,-2.3450818,-12.254922,2.1518393,-10.855036,-3.124931,-3.1416044,-6.1917644,-4.744223,-5.214206,-5.336659,-2.721981,-1.3623532,-1.0001293,-0.8609088,-0.14529003,-1.3073474,0.19917315,-1.80662,2.0678444,0.47956035,2.6450465,0.41789037,1.7659829,-0.86823267,-1.2966541,-1.7044425,0.66427135,-0.26429933,-0.25419444,-1.3103759,0.16222398,2.3636768,1.2401026,-0.47782102,-0.3771142,angry
data/audio/audio_speech_actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,-605.04694,47.476833,-9.615088,6.7400126,-5.050027,-2.455464,-14.211084,3.2186139,-8.974826,-4.625892,-3.9941993,-3.1720202,-2.0450475,-2.5761383,-4.6337194,-1.2765588,-2.5624964,-1.5847458,-2.3298268,-0.8960838,0.72070634,0.92067677,-0.20296013,2.326118,0.8666544,2.9121192,0.11078276,1.5903167,0.26137298,1.6180451,1.6680715,2.6341565,2.6790528,1.4455049,0.27103627,0.40797654,0.85785055,0.61032164,-1.2332032,-0.14954834,angry
data/audio/audio_speech_actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,-576.3299,42.46231,-12.112495,7.068585,-3.7462244,-5.2669735,-16.452454,1.9841021,-12.740788,-7.864723,-4.742643,-5.888572,-4.21389,-3.20084,-6.0532074,-3.80973,-4.397452,-5.0338855,-4.2875853,-2.3237412,0.012273283,0.58168554,-1.1990136,1.1529057,-2.4256923,0.010364065,-2.3203058,1.5971797,0.79116994,2.262665,0.33086902,1.4562483,1.7653016,0.7065689,1.3147392,-0.2908691,-1.3245947,-0.7915377,0.19455986,1.6332272,angry
data/audio/audio_speech_actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,-571.9035,41.11635,-11.14185,1.7524009,-8.361308,-5.094497,-17.753567,1.9025021,-14.487945,-7.720416,-6.8479886,-4.668684,-5.022902,-5.512697,-6.4315248,-2.4365788,-2.4893298,-0.025125472,1.1861191,1.069159,-0.04926179,1.5264482,-0.38500485,2.5307934,0.8524116,2.7820845,-0.35439846,1.3259224,0.26329,1.1148883,-1.1662636,0.44207406,-0.8869733,-0.29903743,-1.0776558,0.17916161,-1.0226855,-0.5616079,-0.80846983,0.0041682967,angry
data/audio/audio_speech_actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,-412.90613,52.427887,-28.589624,-5.5563045,-9.916738,-10.55007,-20.345621,1.1806977,-10.10506,-9.804388,-4.050537,-3.9238005,-6.970242,0.6851168,-1.8918269,-0.35310608,4.0626025,4.5829477,-0.4457615,3.2330248,-0.6654031,-2.13776,-3.24979,-1.1945217,0.37958318,-0.4821253,-3.8809447,-0.93315464,-3.2049959,-1.0474019,-2.0933125,-0.2927313,0.2993704,-0.82223564,0.17698656,1.1494204,-0.36999056,-0.9051216,-0.979338,-0.110092126,angry
data/audio/audio_speech_actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,-425.39676,45.91073,-28.6863,-5.939494,-11.003021,-11.918348,-21.17058,1.252087,-10.718549,-10.203408,-1.4454273,-2.0023556,-5.615314,3.4740233,-1.0047524,-0.16860507,3.544093,2.2191703,-0.7110497,2.233789,-1.0698229,0.22924514,-0.59818137,-0.19921689,0.2689849,-1.1426913,-2.1920593,-0.6169931,-1.527263,0.09459463,-1.9641503,0.7135884,0.43433586,-1.8587598,-0.75780684,0.7470737,0.29340968,-1.0181359,-1.5786732,-0.93815637,angry
data/audio/audio_speech_actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,-407.61267,36.383263,-26.083984,-10.011393,-14.937064,-10.919665,-20.391615,1.4986299,-11.693726,-12.170899,-0.25242096,-3.5097537,-1.678469,3.9680216,-0.72926813,-0.18071902,1.9171076,-0.4365089,-2.3924344,3.8905902,0.77302676,2.4667373,0.12727933,-0.46587533,1.4083264,0.50326014,-0.5666647,1.0983291,-0.8244515,-0.76345587,-2.837755,0.31106457,0.76048756,-0.98642546,-1.639085,0.09925009,1.7188802,0.97145534,-0.42217168,-1.7866226,angry
data/audio/audio_speech_actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,-441.83807,42.00844,-21.299633,-1.4298698,-11.702882,-10.373579,-18.30763,3.556864,-13.491261,-11.803978,-3.3449185,-6.2167706,-7.4702644,-0.7819526,-5.6910195,-1.9870802,0.18589196,2.049265,-0.6055102,4.8291245,1.7488378,1.1302997,-3.5692296,-1.2451129,-0.11424588,1.2785159,-0.5938314,1.723086,-1.6240144,-1.6476985,-2.940975,0.060691003,-0.09979329,-1.3381096,-2.2053509,-0.33761984,0.36398226,2.0325038,0.15752774,-0.7300385,angry
data/audio/audio_speech_actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,-744.66705,54.15869,-0.4014263,19.561022,3.4543917,5.84006,-9.483125,1.6419655,-12.607883,-2.4720776,-4.3929615,-4.4929748,-4.466255,-5.1092196,-4.2363753,0.5502827,-4.347763,-1.4808316,-2.9851162,-3.2902236,-3.6362224,-0.4988722,-4.8640943,-0.8619511,-3.3544505,-0.9465922,-2.6391616,-0.6304863,-0.4622401,-0.58196324,0.47573107,1.487599,1.2073876,2.090239,1.1725848,1.4597237,0.50450706,0.82310563,0.35081512,0.77494097,fearful
data/audio/audio_speech_actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,-700.0156,54.19821,-8.732886,14.826685,-3.705454,4.135906,-9.573526,3.9449723,-12.830865,-1.5893672,-1.7431924,-3.177257,-3.8016117,-3.7482977,-3.7218368,-0.20762293,-3.796612,-1.3368391,-4.3820043,-3.62512,-2.3746657,-1.7825574,-4.3977523,-0.38303742,-3.0122252,-0.20353816,-0.8952449,2.6474242,1.9947823,1.6654333,0.18496649,2.6552782,-0.13720503,1.9957137,0.7791894,0.4330642,-1.0100881,0.8851524,0.9863531,0.25483307,fearful
data/audio/audio_speech_actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,-714.44006,46.36921,3.1328201,13.724387,-1.7752887,4.937009,-9.849574,0.7223562,-15.014275,-1.2461429,-3.6874645,-6.9135633,-5.3781104,-3.5613434,-3.5655642,-2.3029313,-5.0108523,-3.456158,-4.0776825,-3.846735,-3.5629265,-1.4536611,-6.300986,-0.12557617,-3.100055,-1.3284047,-3.180577,-0.31907606,-1.057852,-1.0869219,-0.51737976,0.8967449,2.8650427,2.9568563,1.9644119,1.2502724,0.7455863,0.5504807,1.17024,2.1514099,fearful
data/audio/audio_speech_actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,-673.2973,46.399525,-5.887792,8.79814,0.3826318,3.561972,-12.489609,-2.5247946,-17.740759,-3.269824,-1.1629777,-5.7099237,-5.8532863,-4.663929,-3.4889047,-0.7502623,-4.624046,-3.8741238,-4.389047,-4.6969175,-4.5432444,-0.8251128,-5.625916,-0.45154765,-2.0012488,-0.09242239,-0.690132,2.3787405,3.387678,3.4972355,2.6445405,3.5172486,3.000038,0.94282144,0.02117973,0.5232373,0.68839407,2.039886,2.784547,1.4789538,fearful
data/audio/audio_speech_actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,-460.09604,33.511303,-35.925156,-5.20702,-11.231726,-6.6704164,-18.947878,-1.939228,-10.722459,-14.385493,-0.63951707,-3.1150985,-4.969375,7.506964,6.6463103,8.986346,8.750551,2.324885,-5.3063183,-4.1629624,-3.3610299,0.0805209,-0.8645883,-3.0667512,-2.7379646,-3.5953338,-0.027776694,5.7054715,1.8562741,0.066867396,-2.6542497,0.80990803,0.64619446,-3.1352596,-3.3991103,-1.2530365,0.59765375,0.3485703,-0.68425554,-1.3782492,fearful
data/audio/audio_speech_actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,-447.3576,31.920568,-32.85078,-4.3399706,-7.76725,-3.0895083,-19.924347,-2.2688193,-8.117994,-13.357086,-0.58999264,-2.0019975,-7.738228,5.6775894,5.65865,7.646833,7.5184846,3.8986924,-2.0602317,-1.3025292,0.15260744,0.8541403,0.7181692,-2.5842981,-1.5532422,-0.52034956,-1.8689035,2.5848637,0.27824965,1.0195583,-1.4067723,0.40011233,0.8964882,-0.7375424,-0.7957184,-0.3816917,-1.6693647,-0.3580578,0.7369994,0.24102077,fearful
data/audio/audio_speech_actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,-521.87274,33.334152,-26.979876,-2.598815,-10.838758,-5.483819,-19.880278,-2.062749,-13.693341,-14.032293,-1.5493962,-6.734634,-13.192417,-3.5125372,-2.8891022,1.2475977,4.6617126,6.264718,2.6745253,6.257487,4.7877254,1.8289325,-0.77752334,-0.7224195,1.249351,-0.63345456,-3.9328547,-1.476694,-2.3148575,-0.91953003,-1.1806982,-0.25533196,-0.039799653,-0.5824146,-0.038014967,0.8744197,-2.0324123,-0.73564667,1.0048914,-1.2793356,fearful
data/audio/audio_speech_actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,-504.58667,34.55746,-31.639624,-4.7426,-11.167628,-6.377057,-21.719921,-4.526497,-13.256851,-14.909797,-0.58302206,-3.2818077,-10.479442,-2.5597923,0.02133675,2.5617783,7.145605,8.24645,4.40646,3.9381013,2.480196,-0.052913923,-1.7500142,0.11164121,1.2754796,0.4143218,-3.1642437,0.2795735,-0.7570168,-0.7359107,-2.3925848,-0.58877903,0.02989287,-0.53526425,-1.1222074,-0.32593924,-1.3195505,-0.20995715,1.1092222,-1.2187313,fearful
data/audio/audio_speech_actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,-604.8104,46.07312,-9.138094,10.465099,-6.21108,2.960123,-12.492638,-1.2112621,-15.813683,-4.747314,-6.1985917,-4.510638,-3.2796273,-4.9088902,-5.0270762,-0.95605695,-3.008803,-4.345305,-6.6132507,-5.789426,-4.925316,-2.3306136,-4.2595963,-0.79547685,-2.8007078,-0.15752976,-1.9794677,1.5478016,2.0319302,2.8279831,3.1217816,3.757058,1.5288719,2.9156222,1.4224339,2.4910307,2.279522,0.79988116,0.34017703,-0.3428979,disgust
data/audio/audio_speech_actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,-679.64386,52.956005,-0.861786,5.0480585,-6.740588,0.6533614,-14.481857,-0.43120223,-14.223881,-4.399508,-4.549455,-5.937574,-3.5054145,-0.3809156,-5.2601027,-3.7653358,-0.6042707,-2.741236,-4.389614,-3.9511526,-3.555585,-1.4020743,-3.716547,-1.2590414,-4.213643,-1.1402407,-3.5366538,-2.8553767,-1.0949553,0.0127887,-3.0653481,-0.01211521,-1.5182203,2.1541104,2.175409,3.4875174,4.189236,1.9208791,2.5562546,1.2370924,disgust
data/audio/audio_speech_actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,-682.0326,42.18208,1.4682137,13.034567,-8.128888,5.976802,-10.374997,2.9763253,-11.283821,-1.3909938,-5.1539392,-5.692413,-3.5093577,-2.0225408,-4.066097,-3.5025792,-4.50288,-3.3890162,-4.848287,-3.5019329,-3.8110156,-1.3585162,-6.1614223,-2.2639356,-5.137666,-1.6440142,-4.015208,-0.21225767,-1.0522758,1.1984919,-0.48680568,1.1446679,0.0019867725,1.430191,-0.4049426,1.4619554,0.60935646,1.0781618,0.67853427,1.2517782,disgust
data/audio/audio_speech_actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,-600.70386,52.258976,-2.8908954,9.503267,-7.4385085,-3.8364604,-14.707506,-0.53598005,-16.238792,-7.746936,-6.1909113,-7.265545,-7.0271573,-3.7804563,-3.78407,-4.4234247,-4.037208,-3.2892756,-6.766262,-4.7447777,-4.121265,-2.4002979,-4.7738132,0.05706994,-1.4776143,0.3991567,1.4999985,2.9285634,2.6209176,4.2306714,2.0751302,2.2835925,1.8789155,2.9089234,1.0665866,0.95456254,-0.9090207,-0.53446907,-1.0878376,-1.4906775,disgust
data/audio/audio_speech_actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,-546.69196,52.186043,-18.851822,7.9337087,-5.475399,-7.5165033,-19.257215,-2.5768943,-18.692198,-10.853339,-3.9427247,-2.312754,-4.3128796,-1.4957068,-2.13002,-5.250155,-2.621569,-2.8564591,-6.3082004,-5.099159,-4.4435377,-1.1140404,-4.888178,-2.2006156,-0.58684105,-1.439331,-1.7203035,1.5224231,-1.2597983,0.84350026,-0.39562955,-0.74029267,0.30975887,2.3390484,2.902145,4.3163457,3.5786166,3.080675,1.9743403,0.7787126,disgust
data/audio/audio_speech_actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,-625.72375,51.18145,-12.161855,10.705048,-7.2487035,-0.7429912,-13.6333065,0.36629096,-20.579227,-7.092347,-3.326124,-6.980555,-1.4041414,-1.1120005,-6.406796,-1.7807299,-0.85643476,-2.4306502,-4.828907,-5.3201213,-4.7724333,-2.13576,-5.818297,-2.106875,-3.281648,-1.3173487,-2.9085405,-0.70750797,-1.5168893,0.72776884,-1.5877292,1.0857186,-0.8012866,0.8868274,2.3460634,1.738773,2.7499557,2.04339,1.8560313,1.4876235,disgust
data/audio/audio_speech_actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,-613.1899,46.361496,-2.801283,13.57235,-6.928201,1.4472076,-14.118576,-1.7538536,-14.73744,-3.670538,-4.1465726,-6.181533,-3.6702316,-4.6789274,-3.337828,-4.231398,-2.8474302,-3.0052855,-4.729089,-3.14704,-2.5669444,-3.6419072,-6.5112886,-1.4754812,-4.448912,-2.4939613,-3.2139046,-1.7778656,-0.39369968,0.06315758,-0.51256007,0.6770092,0.30240825,0.7604052,-0.33244672,-0.18470728,-0.29085666,-0.34877053,0.4657275,1.4263414,disgust
data/audio/audio_speech_actors_01-24\Actor_14\03-01-07-02-02-02-14.wav,-609.594,46.783237,-4.530296,3.7974072,-7.822949,-3.1807446,-16.811096,-0.1416131,-20.392073,-8.24318,-4.488346,-6.671552,-6.6578083,-2.1751513,-5.348696,-6.4799857,-2.5545554,-4.1547346,-7.299172,-4.2463226,-5.510047,-4.286509,-7.6880274,-3.1622376,-5.036218,0.32532045,-1.3427631,2.369521,0.6880808,2.5655093,1.4605633,3.18351,3.4787645,2.4012792,3.8850634,2.205135,1.9890585,0.36184683,0.12356841,0.57491934,disgust
data/audio/audio_speech_actors_01-24\Actor_14\03-01-08-01-01-01-14.wav,-710.78357,48.772247,-2.8655758,5.872848,-0.82693326,-1.8468432,-11.807065,3.3284917,-12.084663,-0.60520816,-5.4879427,-3.392102,-3.9089942,-5.505988,-4.7650747,-2.5790265,-3.4610019,-4.291646,-2.9505453,-2.0024908,-0.9758929,0.26656687,-0.58719814,3.2304144,1.1534804,2.164783,0.16388628,1.4887941,0.10137134,-0.29097518,-0.9737092,-0.13809454,-0.39485037,-0.052640762,-0.8988424,-1.348322,-0.96982616,-0.73195004,0.21485709,-0.54838675,surprised
data/audio/audio_speech_actors_01-24\Actor_14\03-01-08-01-01-02-14.wav,-697.80884,48.78155,-3.7000659,3.6831725,-3.225926,-0.070589356,-13.354688,2.8448877,-10.612619,-0.88495886,-4.6544676,-3.022302,-3.4353867,-5.0281854,-3.920681,-2.5102992,-2.0467906,-2.9231381,-1.9323319,-0.68831813,-0.33815098,1.2286456,-0.42686594,2.9740865,0.39058235,1.0557452,-1.5839984,-0.1637575,-0.51672703,0.06655629,-0.4609257,1.0412064,-0.32485425,0.5057402,-0.44497174,-1.1239657,-0.6827307,-1.4006172,-0.6787471,0.15371962,surprised
data/audio/audio_speech_actors_01-24\Actor_14\03-01-08-01-02-01-14.wav,-692.70294,41.62962,-2.3324797,6.8566804,-2.8768184,0.1972056,-12.430207,-0.007365027,-13.692945,-2.2932494,-3.8554647,-5.704847,-4.8047857,-3.842432,-4.406726,-2.4933918,-3.690853,-2.9749901,-3.3782165,-2.5681314,-1.9205002,-1.2469832,-1.9063793,1.5980042,-0.084277675,0.6403276,-1.3752337,1.73635,-0.04432179,-1.232962,-1.3886396,0.3344702,-0.9586225,-0.030182695,-0.30579677,-1.6624631,-0.43251875,-0.24957448,-0.017319435,0.38027102,surprised
data/audio/audio_speech_actors_01-24\Actor_14\03-01-08-01-02-02-14.wav,-669.2542,44.0373,-3.5720668,3.546434,-3.9340785,-1.2044445,-12.074918,-0.77776873,-12.204194,-1.5016711,-4.4854593,-4.8020234,-4.6945815,-5.571348,-4.832781,-3.9331954,-2.5248637,-3.9360392,-3.053845,-2.9686475,-1.704475,-2.245357,-4.8264823,-0.21671152,-1.4854543,1.3018042,-0.3375806,2.0139098,0.7864113,-0.55404764,-0.4987846,1.0800637,-0.3146191,0.7707107,1.0725019,0.9555228,1.2816764,0.26937363,1.1632649,0.598573,surprised
data/audio/audio_speech_actors_01-24\Actor_14\03-01-08-02-01-01-14.wav,-665.8939,53.69266,-1.8158028,3.3846312,-6.8851585,-1.1638925,-13.577339,5.1397104,-9.302531,-4.418584,-5.960267,-2.2079918,-5.4512205,-4.936996,-6.216043,-0.6922998,-1.1237665,-1.8172543,-2.9423423,0.76411664,-0.12373039,1.459492,-1.1287004,-0.23472734,-1.5223838,1.061302,-1.2224133,1.5755888,0.35813937,0.7713822,-1.7567416,0.52743405,0.16204299,0.4618509,-1.0510762,-0.76329714,-0.57157815,0.7491114,-0.37757248,1.9782522,surprised
data/audio/audio_speech_actors_01-24\Actor_14\03-01-08-02-01-02-14.wav,-627.05566,53.90377,-10.00662,0.4743412,-7.846047,-2.609977,-16.365953,0.8774325,-13.054741,-6.2783666,-3.6267104,-5.3990407,-7.4609895,-3.4060082,-3.7222402,-2.5243464,-0.016174754,-0.9344173,-4.4707503,-0.44783345,-1.6988068,0.21201175,-1.9546255,-0.07313941,-0.019036172,0.7213684,-1.6547916,1.712264,-0.5291649,1.6872532,-1.9905577,0.57234234,-0.5496246,0.5711969,-0.51686877,0.012416621,0.78444767,1.3927233,0.36629385,0.013510495,surprised
data/audio/audio_speech_actors_01-24\Actor_14\03-01-08-02-02-01-14.wav,-618.6074,41.66666,-6.4006557,2.4710667,-7.901648,-0.47677007,-16.783922,1.1726751,-14.653722,-4.1174574,-4.919596,-5.478855,-5.976254,-5.4387703,-5.3910556,-1.0659308,-2.1206582,-2.153489,-3.4449182,-1.8426937,-1.8950076,-0.5081698,-3.6619797,0.6036771,-1.4457762,0.931004,-0.97606736,0.95135164,0.43546045,-0.057752136,-0.70158744,2.2487817,1.8125603,2.3126285,1.1676192,0.11478678,0.14388396,0.9113418,0.39765626,1.602565,surprised
data/audio/audio_speech_actors_01-24\Actor_14\03-01-08-02-02-02-14.wav,-625.565,37.601566,-3.6925147,8.979277,-5.6373816,1.9698316,-14.028975,1.6211348,-13.249778,-2.752983,-4.365699,-5.5982203,-5.3990145,-5.557957,-5.4188094,-1.5369364,-2.485727,-0.5014312,-1.4600424,0.5349082,-1.1780463,0.44510427,-2.6611564,0.5990028,-0.8252489,0.08579943,-0.90358055,-0.042272992,-0.45891255,-0.30886248,-2.1418548,1.5483503,0.15583469,0.64247507,0.7617664,0.9119858,0.78366715,1.9083395,0.67325175,0.5188435,surprised
data/audio/audio_speech_actors_01-24\Actor_15\03-01-01-01-01-01-15.wav,-677.5579,87.56763,3.7571275,10.61997,7.3154707,15.397902,-4.8110647,3.847392,0.48716247,-1.2379537,-1.654885,-1.0821203,-1.0528024,0.09107582,-0.04619869,0.32377204,0.3124098,0.743686,0.52088064,0.38202706,1.0986875,-2.6437914,2.4300413,3.128264,-1.975325,0.31304786,-0.106885165,-0.76539165,-0.50001395,-1.6647053,-1.059457,-0.24871969,-0.9762127,-0.92873067,-0.27271673,-0.6138346,0.38403934,-0.033089094,-1.0525093,-0.22148475,neutral
data/audio/audio_speech_actors_01-24\Actor_15\03-01-01-01-01-02-15.wav,-686.42957,84.97954,4.508084,12.335822,9.649668,14.448165,-4.1140437,5.134118,3.7067735,0.8381375,0.41652524,-0.015170165,1.2839541,1.3543311,1.5014204,1.2573973,1.3198417,2.4946747,1.3161714,0.7990356,1.1123945,-1.3460389,2.2441692,2.9042556,-1.9902586,1.3354511,0.5175501,-0.4061892,0.13156992,-0.8708946,-0.7594407,-0.85548687,-0.41941985,-0.5206853,0.7827922,-0.3889073,0.79203916,1.3024064,-0.7735813,0.42503202,neutral
data/audio/audio_speech_actors_01-24\Actor_15\03-01-01-01-02-01-15.wav,-668.2037,86.44399,7.5614276,11.908908,7.6258826,17.00748,-2.164239,5.715648,1.9970461,0.9149661,0.21558268,-0.5619316,0.7254581,1.9695345,1.9615253,1.9323524,0.56715745,3.5326478,0.65537995,0.0638544,0.7232879,-1.2577039,2.7811856,0.9828975,-1.5902241,0.83478683,-0.080562815,-0.9530481,-0.9265008,-1.205699,-1.5600973,-0.1515687,-1.2840648,-0.36709982,0.3435774,-1.0457371,-0.021992687,-0.2024325,-1.0931075,0.40261048,neutral
data/audio/audio_speech_actors_01-24\Actor_15\03-01-01-01-02-02-15.wav,-670.78754,85.75797,7.281554,14.447363,8.060854,16.174082,-3.681625,6.474453,1.9582567,-1.7364264,0.062139608,0.24676481,0.5733342,0.2510275,1.9873329,1.1590282,-0.07610359,3.2203865,1.1714194,0.014792537,1.5477148,-0.91306055,2.7314916,1.9259723,-3.045278,0.59826887,-0.25495616,-1.223019,-0.6169466,-1.5948025,-0.75937,0.034023512,-0.7640891,-0.62112266,-0.037386633,-0.52817196,-0.07212982,0.26600727,-1.276171,-0.5387031,neutral
data/audio/audio_speech_actors_01-24\Actor_15\03-01-02-01-01-01-15.wav,-695.8135,96.01543,10.699649,15.173567,7.7363544,15.4044485,-2.7497926,4.9373837,2.15451,2.9831789,1.2629076,-0.02895485,0.5931699,3.9014773,1.0634903,-0.1970085,1.0372119,2.6471097,1.2219908,1.576828,1.7109566,-1.2513503,3.7383096,2.6023295,-1.369917,1.5337715,-0.92174584,-1.2277448,0.36586654,-0.2906065,-1.2841424,-1.0215352,-0.2580449,-0.2006533,0.78601354,0.15880974,1.2887284,0.9211133,-0.8443859,0.032369267,calm
data/audio/audio_speech_actors_01-24\Actor_15\03-01-02-01-01-02-15.wav,-684.0992,87.81722,4.8647213,16.20318,7.515294,14.567292,-2.8184502,5.828855,-0.51763856,-0.37113857,2.2748313,-1.2571312,-0.6006571,3.4351249,1.795945,-1.4669526,0.28037897,3.8100877,0.87324786,-0.55429107,0.9258801,-1.5158035,2.6706555,2.5013635,-2.5789587,1.4688537,-0.2769846,-0.8329357,0.20634124,-0.5464096,-1.2428281,-1.7094384,-1.6102003,-0.4645909,-0.23105073,-1.7636994,0.8822506,0.21162729,-1.5951223,0.28430113,calm
data/audio/audio_speech_actors_01-24\Actor_15\03-01-02-01-02-01-15.wav,-649.39923,97.48983,0.59052193,18.013607,9.372815,15.535874,-1.6589074,7.2308326,-0.9387704,-0.9060136,0.07408164,-0.8993902,-1.9519092,6.3197713,3.7922957,-1.6524994,-0.6919972,4.6815557,1.81657,0.6436042,2.9364674,0.96260995,6.174272,4.060757,-2.2897818,2.7453728,-0.02042778,-0.4256808,1.5049134,-0.18684965,-1.1035944,-0.6050059,-1.9610549,-0.9285202,1.7705537,-0.43858173,1.374581,1.5134892,-0.8038091,0.9141313,calm
data/audio/audio_speech_actors_01-24\Actor_15\03-01-02-01-02-02-15.wav,-683.1076,86.40151,6.5527635,18.818045,5.0434623,17.050783,-2.3122833,4.728555,1.928141,0.97477716,-0.49099302,-1.2186266,-1.9267796,3.4193096,0.93207824,-0.15028195,-0.03553467,3.5681946,0.35688695,-1.3081938,2.1848295,-0.71166384,2.4227748,1.320555,-1.9948342,0.955299,-0.7440825,-0.66769147,-0.20668526,-0.21575117,-0.49081635,-0.7650476,-0.8665644,-0.8166899,0.26030245,-0.7925508,-0.30543715,1.2955239,-1.2196892,0.5875498,calm
